seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
XIV	250353	250366	14	-	3	17	0.35	14	0.74	0.42	0	Promoter	14	250055	250315	261	2	YNL211C	YNL211C_mRNA	-51
XIV	257045	257045	1	-	1	4	1	1	0	2	1	Exon (YNL206C_mRNA/YNL206C, exon 1 of 1)	14	256788	258155	1368	2	YNL206C	YNL206C_mRNA	1110
XIV	258162	258185	24	-	4	23	0.35	24	-3.2	0.05	0.02	Promoter	14	256788	258155	1368	2	YNL206C	YNL206C_mRNA	-30
XIV	263286	263286	1	-	1	4	1	1	0	2	1	Promoter	14	260627	263203	2577	2	YNL201C	YNL201C_mRNA	-83
XIV	263450	263480	31	-	6	45	0.31	31	-1.67	-0.41	0.07	Promoter	14	260627	263203	2577	2	YNL201C	YNL201C_mRNA	-277
XIV	264553	264557	5	-	2	20	0.65	5	-0.6	1.07	0.07	Promoter	14	263713	264453	741	2	YNL200C	YNL200C_mRNA	-104
XIV	266649	266649	1	-	1	4	1	1	0	2	1	Promoter	14	264926	266530	1605	2	YNL199C	YNL199C_mRNA	-119
XIV	273688	273688	1	-	1	6	1	1	0	2	1	Promoter	14	272710	273615	906	2	YNL194C	YNL194C_mRNA	-73
XIV	273713	273713	1	-	1	7	1	1	0	2	1	Promoter	14	272710	273615	906	2	YNL194C	YNL194C_mRNA	-98
XIV	275696	275717	22	-	2	8	0.5	22	0	1	0	Distal Intergenic	14	272710	273615	906	2	YNL194C	YNL194C_mRNA	-2102
XIV	280248	280264	17	-	2	10	0.5	17	0	1	0	Distal Intergenic	14	272710	273615	906	2	YNL194C	YNL194C_mRNA	-6649
XIV	292594	292594	1	-	1	5	1	1	0	2	1	Promoter	14	292193	292669	477	2	YNL185C	YNL185C_mRNA	75
XIV	292693	292693	1	-	1	6	1	1	0	2	1	Promoter	14	292193	292669	477	2	YNL185C	YNL185C_mRNA	-24
XIV	292745	292766	22	-	5	37	0.46	22	2.58	-0.05	0.12	Promoter	14	292193	292669	477	2	YNL185C	YNL185C_mRNA	-97
XIV	295706	295719	14	-	2	11	0.64	14	-1.77	1.05	0.05	Promoter	14	293137	295509	2373	2	YNL183C	YNL183C_mRNA	-210
XIV	297693	297693	1	-	1	4	1	1	0	2	1	Promoter	14	295960	297627	1668	2	YNL182C	YNL182C_mRNA	-66
XIV	300826	300855	30	-	5	50	0.46	30	-1.92	-0.05	0.12	Promoter	14	299654	300649	996	2	YNL180C	YNL180C_mRNA	-206
XIV	300885	300885	1	-	1	7	1	1	0	2	1	Exon (YNL179C_mRNA/YNL179C, exon 1 of 1)	14	300666	301103	438	2	YNL179C	YNL179C_mRNA	218
XIV	300914	300914	1	-	1	4	1	1	0	2	1	Exon (YNL179C_mRNA/YNL179C, exon 1 of 1)	14	300666	301103	438	2	YNL179C	YNL179C_mRNA	189
XIV	304603	304613	11	-	2	13	0.69	11	1.92	1.11	0.11	Promoter	14	303686	304615	930	2	YNL177C	YNL177C_mRNA	12
XIV	304644	304664	21	-	4	80	0.51	21	4.56	0.42	0.21	Promoter	14	303686	304615	930	2	YNL177C	YNL177C_mRNA	-49
XIV	307129	307129	1	-	1	6	1	1	0	2	1	Promoter	14	305070	306980	1911	2	YNL176C	YNL176C_mRNA	-149
XIV	307157	307172	16	-	3	16	0.38	16	0.75	0.44	0.01	Promoter	14	305070	306980	1911	2	YNL176C	YNL176C_mRNA	-192
XIV	308620	308685	66	-	14	157	0.29	66	-0.84	-1.33	0.13	Promoter	14	307401	308612	1212	2	YNL175C	YNL175C_mRNA	-73
XIV	309450	309450	1	-	1	4	1	1	0	2	1	Exon (YNL173C_mRNA/YNL173C, exon 1 of 1)	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	607
XIV	309625	309625	1	-	1	13	1	1	0	2	1	Exon (YNL173C_mRNA/YNL173C, exon 1 of 1)	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	432
XIV	309829	309829	1	-	1	5	1	1	0	2	1	Exon (YNL173C_mRNA/YNL173C, exon 1 of 1)	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	228
XIV	310077	310105	29	-	4	40	0.57	29	2.92	0.35	0.18	Promoter	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	-48
XIV	317726	317737	12	-	2	16	0.69	12	-2.06	1.1	0.1	Promoter	14	316169	317671	1503	2	YNL169C	YNL169C_mRNA	-66
XIV	317764	317793	30	-	5	75	0.39	30	-1.66	-0.18	0.06	Promoter	14	316169	317671	1503	2	YNL169C	YNL169C_mRNA	-122
XIV	318840	318840	1	-	1	6	1	1	0	2	1	Promoter	14	318030	318809	780	2	YNL168C	YNL168C_mRNA	-31
XIV	318865	318865	1	-	1	4	1	1	0	2	1	Promoter	14	318030	318809	780	2	YNL168C	YNL168C_mRNA	-56
XIV	321670	321670	1	-	1	6	1	1	0	2	1	Promoter	14	319416	321359	1944	2	YNL167C	YNL167C_mRNA	-311
XIV	321695	321715	21	-	2	11	0.64	21	2.73	1.05	0.05	Promoter	14	319416	321359	1944	2	YNL167C	YNL167C_mRNA	-356
XIV	323572	323601	30	-	7	71	0.34	30	0.89	-0.58	0.08	Promoter	14	322219	323565	1347	2	YNL166C	YNL166C_mRNA	-36
XIV	335498	335498	1	-	1	5	1	1	0	2	1	Distal Intergenic	14	338478	339347	870	2	YNL159C	YNL159C_mRNA	3849
XIV	335619	335619	1	-	1	4	1	1	0	2	1	Distal Intergenic	14	338478	339347	870	2	YNL159C	YNL159C_mRNA	3728
XIV	337759	337759	1	-	1	5	1	1	0	2	1	Distal Intergenic	14	338478	339347	870	2	YNL159C	YNL159C_mRNA	1588
XIV	339368	339392	25	-	4	48	0.71	25	-7.5	0.68	0.34	Promoter	14	338478	339347	870	2	YNL159C	YNL159C_mRNA	-45
XIV	342002	342018	17	-	3	17	0.41	17	0.94	0.45	0.02	Promoter	14	341069	341968	900	2	YNL156C	YNL156C_mRNA	-50
XIV	342043	342043	1	-	1	4	1	1	0	2	1	Promoter	14	341069	341968	900	2	YNL156C	YNL156C_mRNA	-75
XIV	342081	342090	10	-	2	20	0.8	10	2.7	1.28	0.28	Promoter	14	341069	341968	900	2	YNL156C	YNL156C_mRNA	-122
XIV	342115	342219	105	-	23	452	0.25	105	-14.61	-1.93	0.13	Promoter	14	341069	341968	900	2	YNL156C	YNL156C_mRNA	-251
XIV	344659	344659	1	-	1	4	1	1	0	2	1	Exon (YNL154C_mRNA/YNL154C, exon 1 of 1)	14	343636	345276	1641	2	YNL154C	YNL154C_mRNA	617
XIV	345490	345490	1	-	1	8	1	1	0	2	1	Promoter	14	343636	345276	1641	2	YNL154C	YNL154C_mRNA	-214
XIV	346072	346095	24	-	5	43	0.3	24	4.24	-0.19	0.06	Promoter	14	345669	346058	390	2	YNL153C	YNL153C_mRNA	-37
XIV	348529	348598	70	-	12	129	0.24	70	3.75	-1.3	0.08	Promoter	14	347766	348521	756	2	YNL151C	YNL151C_mRNA	-77
XIV	349736	349821	86	-	11	174	0.3	86	1.87	-1.02	0.13	Promoter	14	349367	349756	390	2	YNL149C	YNL149C_mRNA	0
XIV	350682	350684	3	-	2	43	0.67	3	-0.35	1.09	0.09	Promoter	14	349907	350671	765	2	YNL148C	YNL148C_mRNA	-13
XIV	350715	350723	9	-	2	16	0.56	9	0.5	1.01	0.01	Promoter	14	349907	350671	765	2	YNL148C	YNL148C_mRNA	-52
XIV	351815	351815	1	-	1	5	1	1	0	2	1	Promoter	14	351386	351580	195	2	YNL146C-A	YNL146C-A_mRNA	-235
XIV	354347	354347	1	-	1	4	1	1	0	2	1	Exon (YNL144C_mRNA/YNL144C, exon 1 of 1)	14	352820	355042	2223	2	YNL144C	YNL144C_mRNA	695
XIV	355120	355120	1	-	1	4	1	1	0	2	1	Promoter	14	352820	355042	2223	2	YNL144C	YNL144C_mRNA	-78
XIV	355157	355157	1	-	1	15	1	1	0	2	1	Promoter	14	352820	355042	2223	2	YNL144C	YNL144C_mRNA	-115
XIV	364061	364061	1	-	1	4	1	1	0	2	1	Exon (YNL139C_mRNA/YNL139C, exon 1 of 1)	14	360924	365717	4794	2	YNL139C	YNL139C_mRNA	1656
XIV	365769	365774	6	-	2	10	0.6	6	0.5	1.03	0.03	Promoter	14	360924	365717	4794	2	YNL139C	YNL139C_mRNA	-57
XIV	365805	365813	9	-	3	14	0.36	9	0.57	0.42	0	Promoter	14	360924	365717	4794	2	YNL139C	YNL139C_mRNA	-96
XIV	370140	370161	22	-	4	55	0.56	22	-3.72	0.43	0.22	Promoter	14	368595	370055	1461	2	YNL137C	YNL137C_mRNA	-106
XIV	372030	372030	1	-	1	6	1	1	0	2	1	Exon (YNL135C_mRNA/YNL135C, exon 1 of 1)	14	371882	372226	345	2	YNL135C	YNL135C_mRNA	196
XIV	372071	372082	12	-	4	17	0.29	12	2.21	0.01	0	Exon (YNL135C_mRNA/YNL135C, exon 1 of 1)	14	371882	372226	345	2	YNL135C	YNL135C_mRNA	155
XIV	372211	372281	71	-	16	366	0.29	71	1.66	-1.34	0.16	Promoter	14	371882	372226	345	2	YNL135C	YNL135C_mRNA	0
XIV	373647	373647	1	-	1	8	1	1	0	2	1	Promoter	14	372451	373581	1131	2	YNL134C	YNL134C_mRNA	-66
XIV	374710	374710	1	-	1	4	1	1	0	2	1	Promoter	14	374171	374692	522	2	YNL133C	YNL133C_mRNA	-18
XIV	380841	380901	61	-	7	61	0.2	61	1.52	-0.75	0.02	Promoter	14	379558	380831	1274	2	YNL130C	YNL130C_mRNA	-70
XIV	383783	383783	1	-	1	4	1	1	0	2	1	Downstream (2-3kb)	14	381245	381391	147	2	YNL130C-A	YNL130C-A_mRNA	-2392
XIV	392116	392116	1	-	1	4	1	1	0	2	1	Promoter	14	390146	392167	2022	2	YNL125C	YNL125C_mRNA	51
XIV	392343	392343	1	-	1	4	1	1	0	2	1	Promoter	14	390146	392167	2022	2	YNL125C	YNL125C_mRNA	-176
XIV	392379	392379	1	-	1	5	1	1	0	2	1	Promoter	14	390146	392167	2022	2	YNL125C	YNL125C_mRNA	-212
XIV	398339	398345	7	-	2	16	0.69	7	-1.12	1.1	0.1	Promoter	14	398023	398370	348	2	YNL122C	YNL122C_mRNA	31
XIV	398813	398815	3	-	2	8	0.5	3	0	1	0	Promoter	14	398023	398370	348	2	YNL122C	YNL122C_mRNA	-445
XIV	398899	398910	12	-	2	13	0.69	12	2.12	1.11	0.11	Promoter	14	398023	398370	348	2	YNL122C	YNL122C_mRNA	-540
XIV	398948	398948	1	-	1	5	1	1	0	2	1	Promoter	14	398023	398370	348	2	YNL122C	YNL122C_mRNA	-578
XIV	399091	399091	1	-	1	6	1	1	0	2	1	Promoter	14	398023	398370	348	2	YNL122C	YNL122C_mRNA	-721
XIV	400552	400605	54	-	8	168	0.48	54	-1.35	-0.22	0.26	Promoter	14	398684	400537	1854	2	YNL121C	YNL121C_mRNA	-68
XIV	405580	405620	41	-	4	25	0.36	41	-1.92	0.1	0.05	Promoter	14	402652	405564	2913	2	YNL118C	YNL118C_mRNA	-56
XIV	412053	412099	47	-	6	46	0.26	47	5.54	-0.43	0.06	Promoter	14	410119	412053	1935	2	YNL115C	YNL115C_mRNA	0
XIV	412154	412154	1	-	1	5	1	1	0	2	1	Promoter	14	410119	412053	1935	2	YNL115C	YNL115C_mRNA	-101
XIV	417333	417333	1	-	1	8	1	1	0	2	1	Promoter	14	416940	417302	363	2	YNL111C	YNL111C_mRNA	-31
XIV	418504	418587	84	-	15	213	0.19	84	-13.55	-1.62	0.07	Promoter	14	417826	418488	663	2	YNL110C	YNL110C_mRNA	-99
XIV	419856	419856	1	-	1	5	1	1	0	2	1	Promoter	14	419014	419826	813	2	YNL108C	YNL108C_mRNA	-30
XIV	422842	422842	1	-	1	6	1	1	0	2	1	Exon (YNL106C_mRNA/YNL106C, exon 1 of 1)	14	420944	424495	3552	2	YNL106C	YNL106C_mRNA	1653
XIV	426754	426765	12	-	2	17	0.76	12	2.91	1.21	0.21	Promoter	14	424895	426754	1860	2	YNL104C	YNL104C_mRNA	0
XIV	426862	426924	63	-	8	65	0.32	63	-9.95	-0.72	0.09	Promoter	14	424895	426754	1860	2	YNL104C	YNL104C_mRNA	-170
XIV	439304	439350	47	-	8	71	0.23	47	-2.49	-0.86	0.05	Promoter	14	438567	439283	717	2	YNL099C	YNL099C_mRNA	-67
XIV	440553	440568	16	-	3	14	0.36	16	0	0.42	0	Promoter	14	439602	440570	969	2	YNL098C	YNL098C_mRNA	17
XIV	440629	440705	77	-	7	49	0.29	77	-6.04	-0.68	0.04	Promoter	14	439602	440570	969	2	YNL098C	YNL098C_mRNA	-135
XIV	440736	440736	1	-	1	5	1	1	0	2	1	Promoter	14	439602	440570	969	2	YNL098C	YNL098C_mRNA	-166
XIV	440761	440771	11	-	2	12	0.58	11	-0.83	1.02	0.02	Downstream (1-2kb)	14	440797	440919	123	2	YNL097C-B	YNL097C-B_mRNA	158
XIV	440806	440806	1	-	1	4	1	1	0	2	1	Exon (YNL097C-B_mRNA/YNL097C-B, exon 1 of 1)	14	440797	440919	123	2	YNL097C-B	YNL097C-B_mRNA	113
XIV	440855	440871	17	-	3	15	0.33	17	0.33	0.42	0	Promoter	14	440797	440919	123	2	YNL097C-B	YNL097C-B_mRNA	64
XIV	442413	442490	78	-	5	63	0.43	78	8.37	-0.02	0.13	Promoter	14	441366	442358	993	2	YNL097C	YNL097C_mRNA	-132
XIV	444289	444399	111	-	26	415	0.21	111	8.06	-2.08	0.13	Promoter	14	443398	444315	918	2	YNL096C	YNL096C_mRNA	0
XIV	471141	471171	31	-	6	68	0.37	31	2.03	-0.35	0.09	Promoter	14	470053	471102	1050	2	YNL084C	YNL084C_mRNA	-69
XIV	476637	476663	27	-	6	52	0.38	27	3.71	-0.37	0.08	Promoter	14	476188	476619	432	2	YNL081C	YNL081C_mRNA	-44
XIV	479138	479236	99	-	26	648	0.21	99	16.33	-1.87	0.18	Promoter	14	478566	479165	600	2	YNL079C	YNL079C_mRNA	0
XIV	479357	479381	25	-	4	33	0.42	25	-2.7	0.14	0.07	Promoter	14	478566	479165	600	2	YNL079C	YNL079C_mRNA	-216
XIV	488139	488186	48	-	8	91	0.36	48	3.52	-0.69	0.1	Promoter	14	486766	488124	1359	2	YNL074C	YNL074C_mRNA	-62
XIV	494999	495046	48	-	10	170	0.28	48	-3.71	-0.73	0.18	Promoter	14	493956	495001	1046	2	YNL069C	YNL069C_mRNA	0
XIV	498446	498497	52	-	4	23	0.3	52	-3.63	0.04	0.02	Promoter	14	495701	498289	2589	2	YNL068C	YNL068C_mRNA	-208
XIV	498527	498542	16	-	2	13	0.69	16	2.88	1.11	0.11	Promoter	14	498538	498684	147	1	YNL067W-A	YNL067W-A_mRNA	0
XIV	507238	507238	1	-	1	4	1	1	0	2	1	Promoter	14	505868	507097	1230	2	YNL064C	YNL064C_mRNA	-141
XIV	507269	507294	26	-	5	40	0.25	26	4.12	-0.25	0.03	Promoter	14	505868	507097	1230	2	YNL064C	YNL064C_mRNA	-197
XIV	510241	510279	39	-	5	33	0.24	39	-4.85	-0.27	0.02	Promoter	14	508776	510212	1437	2	YNL062C	YNL062C_mRNA	-67
XIV	514951	514969	19	-	3	46	0.54	19	-2.87	0.56	0.09	Promoter	14	512668	514935	2268	2	YNL059C	YNL059C_mRNA	-34
XIV	516780	516780	1	-	1	7	1	1	0	2	1	Promoter	14	515763	516713	951	2	YNL058C	YNL058C_mRNA	-67
XIV	518874	518898	25	-	7	105	0.28	25	2.3	-0.56	0.09	Promoter	14	517994	518845	852	2	YNL055C	YNL055C_mRNA	-53
XIV	534980	535039	60	-	6	115	0.56	60	-1.93	0.14	0.28	Promoter	14	534079	534982	904	2	YNL050C	YNL050C_mRNA	0
XIV	537919	537928	10	-	3	15	0.4	10	0.7	0.43	0.01	Promoter	14	535281	537911	2631	2	YNL049C	YNL049C_mRNA	-17
XIV	541889	541889	1	-	1	4	1	1	0	2	1	Promoter	14	539911	541881	1971	2	YNL047C	YNL047C_mRNA	-8
XIV	542058	542058	1	-	1	4	1	1	0	2	1	Promoter	14	539911	541881	1971	2	YNL047C	YNL047C_mRNA	-177
XIV	542779	542779	1	-	1	4	1	1	0	2	1	Promoter	14	539911	541881	1971	2	YNL047C	YNL047C_mRNA	-898
XIV	552004	552058	55	-	5	40	0.4	55	4.9	-0.12	0.09	Promoter	14	549468	551987	2520	2	YNL041C	YNL041C_mRNA	-71
XIV	559011	559011	1	-	1	4	1	1	0	2	1	Promoter	14	557920	559002	1083	2	YNL037C	YNL037C_mRNA	-9
XIV	559083	559143	61	-	8	96	0.3	61	4.24	-0.67	0.11	Promoter	14	557920	559002	1083	2	YNL037C	YNL037C_mRNA	-141
XIV	559204	559204	1	-	1	9	1	1	0	2	1	Promoter	14	557920	559002	1083	2	YNL037C	YNL037C_mRNA	-202
XIV	567752	567752	1	-	1	17	1	1	0	2	1	Distal Intergenic	14	568522	569691	1170	2	YNL035C	YNL035C_mRNA	1939
XIV	569342	569342	1	-	1	7	1	1	0	2	1	Exon (YNL035C_mRNA/YNL035C, exon 1 of 1)	14	568522	569691	1170	2	YNL035C	YNL035C_mRNA	349
XIV	569642	569642	1	-	1	5	1	1	0	2	1	Promoter	14	568522	569691	1170	2	YNL035C	YNL035C_mRNA	49
XIV	569723	569723	1	-	1	8	1	1	0	2	1	Promoter	14	568522	569691	1170	2	YNL035C	YNL035C_mRNA	-32
XIV	569750	569782	33	-	3	14	0.43	33	1.71	0.44	0.02	Promoter	14	568522	569691	1170	2	YNL035C	YNL035C_mRNA	-91
XIV	575763	575763	1	-	1	4	1	1	0	2	1	Exon (YNL031C_mRNA/YNL031C, exon 1 of 1)	14	575640	576050	411	2	YNL031C	YNL031C_mRNA	287
XIV	575838	575868	31	-	3	13	0.38	31	1.15	0.42	0.01	Exon (YNL031C_mRNA/YNL031C, exon 1 of 1)	14	575640	576050	411	2	YNL031C	YNL031C_mRNA	212
XIV	576053	576127	75	-	12	268	0.54	75	-17.88	-0.44	0.32	Promoter	14	575640	576050	411	2	YNL031C	YNL031C_mRNA	-77
XIV	577475	577475	1	-	1	5	1	1	0	2	1	Exon (YNL029C_mRNA/YNL029C, exon 1 of 1)	14	577205	578773	1569	2	YNL029C	YNL029C_mRNA	1298
XIV	578806	578806	1	-	1	5	1	1	0	2	1	Promoter	14	577205	578773	1569	2	YNL029C	YNL029C_mRNA	-33
XIV	585286	585286	1	-	1	5	1	1	0	2	1	Promoter	14	584320	585291	972	2	YNL025C	YNL025C_mRNA	5
XIV	585358	585358	1	-	1	9	1	1	0	2	1	Promoter	14	584320	585291	972	2	YNL025C	YNL025C_mRNA	-67
XIV	585394	585404	11	-	2	10	0.5	11	0	1	0	Promoter	14	584320	585291	972	2	YNL025C	YNL025C_mRNA	-113
XIV	586866	586902	37	-	5	36	0.36	37	1.72	-0.19	0.06	Promoter	14	586602	586820	219	2	YNL024C-A	YNL024C-A_mRNA	-82
XIV	591204	591214	11	-	4	20	0.3	11	-0.85	0.01	0.01	Promoter	14	588263	591160	2898	2	YNL023C	YNL023C_mRNA	-54
XIV	592897	592924	28	-	3	42	0.55	28	1.43	0.6	0.12	Promoter	14	591427	592899	1473	2	YNL022C	YNL022C_mRNA	0
XIV	611161	611161	1	-	1	4	1	1	0	2	1	Downstream (2-3kb)	14	609133	609510	378	2	YNL013C	YNL013C_mRNA	-1651
XIV	613190	613195	6	-	2	20	0.7	6	-1	1.12	0.12	Promoter	14	611836	613170	1335	2	YNL011C	YNL011C_mRNA	-25
XIV	618263	618268	6	-	3	13	0.38	6	0.19	0.42	0.01	Promoter	14	616211	618241	2031	2	YNL008C	YNL008C_mRNA	-27
XIV	619655	619728	74	-	6	87	0.33	74	3.01	-0.3	0.11	Promoter	14	618507	619565	1059	2	YNL007C	YNL007C_mRNA	-163
XIV	622464	622499	36	-	4	62	0.5	36	-2.97	0.25	0.12	Promoter	14	621313	622428	1116	2	YNL005C	YNL005C_mRNA	-71
XIV	625858	625870	13	-	3	25	0.48	13	-1.2	0.48	0.04	Promoter	14	624975	625829	855	2	YNL003C	YNL003C_mRNA	-41
XIV	627150	627214	65	-	13	458	0.29	65	-5.05	-0.96	0.2	Promoter	14	626174	627142	969	2	YNL002C	YNL002C_mRNA	-72
XIV	631099	631129	31	-	3	16	0.5	31	-3	0.5	0.05	Promoter	14	629622	631061	1440	2	YNR001C	YNR001C_mRNA	-68
XIV	631161	631205	45	-	7	87	0.34	45	-2.57	-0.49	0.11	Promoter	14	629622	631061	1440	2	YNR001C	YNR001C_mRNA	-144
XIV	631242	631264	23	-	3	15	0.4	23	-0.73	0.43	0.01	Promoter	14	631263	631481	219	1	YNR001W-A	YNR001W-A_mRNA	0
XIV	634002	634002	1	-	1	4	1	1	0	2	1	Promoter	14	633008	633856	849	2	YNR002C	YNR002C_mRNA	-146
XIV	635301	635349	49	-	7	53	0.32	49	4.85	-0.65	0.06	Promoter	14	634344	635297	954	2	YNR003C	YNR003C_mRNA	-52
XIV	636757	636757	1	-	1	13	1	1	0	2	1	Downstream (2-3kb)	14	636931	637335	405	2	YNR005C	YNR005C_mRNA	578
XIV	640140	640190	51	-	5	22	0.27	51	0.64	-0.3	0.01	Promoter	14	639182	640114	933	2	YNR007C	YNR007C_mRNA	-76
XIV	643523	643523	1	-	1	4	1	1	0	2	1	Distal Intergenic	14	639182	640114	933	2	YNR007C	YNR007C_mRNA	-3409
XIV	646950	646968	19	-	3	19	0.42	19	1.84	0.47	0.04	Promoter	14	644320	646950	2631	2	YNR011C	YNR011C_mRNA	0
XIV	651741	651743	3	-	2	28	0.75	3	0.5	1.19	0.19	Promoter	14	649028	651712	2685	2	YNR013C	YNR013C_mRNA	-31
XIV	655410	655410	1	-	1	4	1	1	0	2	1	Exon (YNR016C_mRNA/YNR016C, exon 1 of 1)	14	649028	651712	2685	2	YNR013C	YNR013C_mRNA	-3698
XIV	659059	659059	1	-	1	4	1	1	0	2	1	Exon (YNR016C_mRNA/YNR016C, exon 1 of 1)	14	654673	661374	6702	2	YNR016C	YNR016C_mRNA	2315
XIV	661649	661649	1	-	1	10	1	1	0	2	1	Promoter	14	654673	661374	6702	2	YNR016C	YNR016C_mRNA	-275
XIV	661685	661693	9	-	2	8	0.5	9	0	1	0	Promoter	14	654673	661374	6702	2	YNR016C	YNR016C_mRNA	-319
XIV	661730	661730	1	-	1	4	1	1	0	2	1	Promoter	14	654673	661374	6702	2	YNR016C	YNR016C_mRNA	-356
XIV	661808	661916	109	-	17	259	0.22	109	6.9	-1.59	0.12	Promoter	14	654673	661374	6702	2	YNR016C	YNR016C_mRNA	-542
XIV	661957	661984	28	-	4	21	0.29	28	-1.64	0.02	0.01	Promoter	14	654673	661374	6702	2	YNR016C	YNR016C_mRNA	-610
XIV	668081	668081	1	-	1	5	1	1	0	2	1	Exon (YNR020C_mRNA/YNR020C, exon 1 of 1)	14	667410	668222	813	2	YNR020C	YNR020C_mRNA	141
XIV	668114	668137	24	-	3	19	0.58	24	2.03	0.6	0.11	Exon (YNR020C_mRNA/YNR020C, exon 1 of 1)	14	667410	668222	813	2	YNR020C	YNR020C_mRNA	108
XIV	670201	670226	26	-	6	75	0.29	26	1.7	-0.37	0.08	Promoter	14	669774	670193	420	2	YNR022C	YNR022C_mRNA	-33
XIV	674697	674760	64	-	13	88	0.12	64	-2.45	-1.63	0.02	Promoter	14	673274	674689	1416	2	YNR026C	YNR026C_mRNA	-71
XIV	678517	678549	33	-	3	14	0.43	33	-1.71	0.44	0.02	Promoter	14	677199	678488	1290	2	YNR029C	YNR029C_mRNA	-61
XIV	685713	685721	9	-	2	17	0.76	9	-2.12	1.21	0.21	Promoter	14	680694	685433	4740	2	YNR031C	YNR031C_mRNA	-288
XIV	687458	687526	69	-	7	53	0.38	69	3.83	-0.54	0.09	Promoter	14	687243	687464	222	2	YNR032C-A	YNR032C-A_mRNA	0
XIV	694055	694092	38	-	3	24	0.58	38	-9.08	0.62	0.13	Promoter	14	693019	694047	1029	2	YNR035C	YNR035C_mRNA	-45
XIV	694829	694837	9	-	3	21	0.48	9	0.81	0.51	0.06	Promoter	14	694361	694822	462	2	YNR036C	YNR036C_mRNA	-15
XIV	695325	695346	22	-	3	56	0.84	22	6.48	1.2	0.5	Promoter	14	695052	695327	276	2	YNR037C	YNR037C_mRNA	0
XIV	699462	699462	1	-	1	5	1	1	0	2	1	Promoter	14	697614	699431	1818	2	YNR039C	YNR039C_mRNA	-31
XIV	701667	701705	39	-	5	43	0.47	39	-0.23	-0.05	0.12	Promoter	14	700541	701659	1119	2	YNR041C	YNR041C_mRNA	-46
XIV	707514	707514	1	-	1	4	1	1	0	2	1	Distal Intergenic	14	700541	701659	1119	2	YNR041C	YNR041C_mRNA	-5855
XIV	713661	713688	28	-	3	22	0.5	28	-4.09	0.5	0.06	Promoter	14	713023	713655	633	2	YNR049C	YNR049C_mRNA	-33
XIV	713865	713865	1	-	1	4	1	1	0	2	1	Promoter	14	713023	713655	633	2	YNR049C	YNR049C_mRNA	-210
XIV	715427	715441	15	-	2	31	0.87	15	-5.19	1.45	0.45	Promoter	14	714048	715388	1341	2	YNR050C	YNR050C_mRNA	-53
XIV	715929	715929	1	-	1	4	1	1	0	2	1	Promoter	14	714048	715388	1341	2	YNR050C	YNR050C_mRNA	-541
XIV	716194	716194	1	-	1	5	1	1	0	2	1	Promoter	14	714048	715388	1341	2	YNR050C	YNR050C_mRNA	-806
XIV	717404	717404	1	-	1	4	1	1	0	2	1	Exon (YNR051C_mRNA/YNR051C, exon 1 of 1)	14	716780	718327	1548	2	YNR051C	YNR051C_mRNA	923
XIV	719047	719047	1	-	1	4	1	1	0	2	1	Promoter	14	716780	718327	1548	2	YNR051C	YNR051C_mRNA	-720
XIV	719072	719072	1	-	1	22	1	1	0	2	1	Promoter	14	716780	718327	1548	2	YNR051C	YNR051C_mRNA	-745
XIV	720700	720709	10	-	3	23	0.57	10	-0.28	0.58	0.1	Promoter	14	719346	720647	1302	2	YNR052C	YNR052C_mRNA	-62
XIV	720769	720769	1	-	1	5	1	1	0	2	1	Promoter	14	719346	720647	1302	2	YNR052C	YNR052C_mRNA	-122
XIV	721425	721425	1	-	1	4	1	1	0	2	1	Promoter	14	719346	720647	1302	2	YNR052C	YNR052C_mRNA	-778
XIV	721470	721470	1	-	1	7	1	1	0	2	1	Exon (YNR053C_mRNA/YNR053C, exon 2 of 2)	14	721938	722211	274	2	snR191	snR191_snoRNA	741
XIV	723139	723166	28	-	4	36	0.5	28	-0.25	0.21	0.11	Promoter	14	721120	723112	1993	2	YNR053C	YNR053C_mRNA	-54
XIV	724310	724366	57	-	15	406	0.27	57	-1.88	-1.38	0.14	Promoter	14	723356	724306	951	2	YNR054C	YNR054C_mRNA	-60
XIV	730629	730643	15	-	2	19	0.63	15	-1.84	1.05	0.05	Promoter	14	728426	730186	1761	2	YNR055C	YNR055C_mRNA	-457
XIV	743608	743626	19	-	2	18	0.78	19	5	1.24	0.24	Promoter	14	742881	743540	660	2	YNR061C	YNR061C_mRNA	-86
XIV	750744	750745	2	-	2	8	0.5	2	0	1	0	Promoter	14	749136	750008	873	2	YNR064C	YNR064C_mRNA	-737
XIV	758961	758961	1	-	1	4	1	1	0	2	1	Exon (YNR067C_mRNA/YNR067C, exon 1 of 1)	14	755746	759099	3354	2	YNR067C	YNR067C_mRNA	138
XIV	759132	759145	14	-	3	30	0.7	14	3.93	0.82	0.26	Promoter	14	755746	759099	3354	2	YNR067C	YNR067C_mRNA	-46
